post,sentiment,url,published_date,published_time,price_btc
Strategy Makes Largest Bitcoin Purchase of 2025 with $2B Investment,neutral,https://cryptopanic.com/news/20744007/Strategy-Makes-Largest-Bitcoin-Purchase-of-2025-with-2B-Investment?mtm_campaign=API-OFA,25/02/2025,8:04:40,104017
GOP Divisions Threaten State-Level Bitcoin Reserve Bills,neutral,https://cryptopanic.com/news/20743945/GOP-Divisions-Threaten-State-Level-Bitcoin-Reserve-Bills?mtm_campaign=API-OFA,25/02/2025,7:54:28,104017
Coinbase CEO’s Hot Take: Bitcoin Is Basically A ‘Meme Coin’,positive,https://cryptopanic.com/news/20731508/Coinbase-CEOs-Hot-Take-Bitcoin-Is-Basically-A-Meme-Coin?mtm_campaign=API-OFA,21/02/2025,21:00:16,104017
Strategy Plans $2B Stock Sale to Buy More Bitcoin,positive,https://cryptopanic.com/news/20717257/Strategy-Plans-2B-Stock-Sale-to-Buy-More-Bitcoin?mtm_campaign=API-OFA,19/02/2025,10:02:19,104017
"XRP Set To Outshine Gold? Analyst Predicts 1,000% Surge",neutral,https://cryptopanic.com/news/20709274/XRP-Set-To-Outshine-Gold-Analyst-Predicts-1000-Surge?mtm_campaign=API-OFA,17/02/2025,21:00:12,104017
Abu Dhabi’s Mubadala Invests $436M in BlackRock’s Bitcoin ETF,neutral,https://cryptopanic.com/news/20705900/Abu-Dhabis-Mubadala-Invests-436M-in-BlackRocks-Bitcoin-ETF?mtm_campaign=API-OFA,17/02/2025,7:31:40,104017
Barclays Invests $131M in BlackRock Bitcoin ETF as Institutional Adoption Grows,neutral,https://cryptopanic.com/news/20698719/Barclays-Invests-131M-in-BlackRock-Bitcoin-ETF-as-Institutional-Adoption-Grows?mtm_campaign=API-OFA,14/02/2025,18:33:51,104017
"GameStop Considers Bitcoin Investment, Stock Surges on Speculation",neutral,https://cryptopanic.com/news/20695850/GameStop-Considers-Bitcoin-Investment-Stock-Surges-on-Speculation?mtm_campaign=API-OFA,14/02/2025,8:29:19,104017
"Billions in Bitcoin and Ethereum Options Expire, Market Braces for Volatility",neutral,https://cryptopanic.com/news/20695829/Billions-in-Bitcoin-and-Ethereum-Options-Expire-Market-Braces-for-Volatility?mtm_campaign=API-OFA,14/02/2025,8:20:04,104017
Trump Swaps BTC-e Founder Vinnik for U.S. Teacher in Russia Deal,neutral,https://cryptopanic.com/news/20689983/Trump-Swaps-BTC-e-Founder-Vinnik-for-US-Teacher-in-Russia-Deal?mtm_campaign=API-OFA,13/02/2025,7:47:18,104017
JUST IN: 🇨🇭The Swiss creator of ProtonMail launches a #Bitcoin wallet that's opensource and self-custody to its 100 million customers.,neutral,https://cryptopanic.com/news/20681432/JUST-IN-The-Swiss-creator-of-ProtonMail-launches-a-Bitcoin-wallet-thats-opensource-and-self-custody-to-its-100-million-customers?mtm_campaign=API-OFA,11/02/2025,16:11:22,104017
Strategy Resumes Bitcoin Buying After Rebrand,neutral,https://cryptopanic.com/news/20679524/Strategy-Resumes-Bitcoin-Buying-After-Rebrand?mtm_campaign=API-OFA,11/02/2025,8:33:49,104017
Japan May Approve Bitcoin ETFs and Cut Crypto Taxes,neutral,https://cryptopanic.com/news/20679491/Japan-May-Approve-Bitcoin-ETFs-and-Cut-Crypto-Taxes?mtm_campaign=API-OFA,11/02/2025,8:26:52,104017
Hong Kong Approves Bitcoin and Ethereum for Investment Immigration,neutral,https://cryptopanic.com/news/20673803/Hong-Kong-Approves-Bitcoin-and-Ethereum-for-Investment-Immigration?mtm_campaign=API-OFA,10/02/2025,8:31:14,104017
University of Austin Invests in Bitcoin as Endowments Turn to Crypto,neutral,https://cryptopanic.com/news/20673773/University-of-Austin-Invests-in-Bitcoin-as-Endowments-Turn-to-Crypto?mtm_campaign=API-OFA,10/02/2025,8:26:44,104017
"MicroStrategy Becomes Strategy, Invests $20B in Bitcoin Amid Rebrand",neutral,https://cryptopanic.com/news/20657280/MicroStrategy-Becomes-Strategy-Invests-20B-in-Bitcoin-Amid-Rebrand?mtm_campaign=API-OFA,06/02/2025,8:45:20,104017
"David Sacks Pushes Bitcoin Reserve, Stablecoin Bill in Crypto Plan",neutral,https://cryptopanic.com/news/20651812/David-Sacks-Pushes-Bitcoin-Reserve-Stablecoin-Bill-in-Crypto-Plan?mtm_campaign=API-OFA,05/02/2025,8:53:20,104017
Utah Leads Race to Become First US State with Bitcoin Reserve,positive,https://cryptopanic.com/news/20646387/Utah-Leads-Race-to-Become-First-US-State-with-Bitcoin-Reserve?mtm_campaign=API-OFA,04/02/2025,8:32:57,104017
"MicroStrategy Halts Bitcoin Buying Streak, Sparks Speculation",neutral,https://cryptopanic.com/news/20646369/MicroStrategy-Halts-Bitcoin-Buying-Streak-Sparks-Speculation?mtm_campaign=API-OFA,04/02/2025,8:29:12,104017
El Salvador Buys More Bitcoin While Adjusting Policies for IMF,positive,https://cryptopanic.com/news/20640647/El-Salvador-Buys-More-Bitcoin-While-Adjusting-Policies-for-IMF?mtm_campaign=API-OFA,03/02/2025,7:05:20,104017
More Parents Choose Bitcoin Over 529 College Savings Plans,positive,https://cryptopanic.com/news/20640618/More-Parents-Choose-Bitcoin-Over-529-College-Savings-Plans?mtm_campaign=API-OFA,03/02/2025,7:02:13,104017
Satoshi Nakamoto’s First Bitcoin Website Revealed From Past: Details,neutral,https://cryptopanic.com/news/20636080/Satoshi-Nakamotos-First-Bitcoin-Website-Revealed-From-Past-Details?mtm_campaign=API-OFA,01/02/2025,14:10:00,104017
"Tether Brings USDT to Bitcoin’s Lightning Network for Faster, Cheaper Payments",neutral,https://cryptopanic.com/news/20630721/Tether-Brings-USDT-to-Bitcoins-Lightning-Network-for-Faster-Cheaper-Payments?mtm_campaign=API-OFA,31/01/2025,8:48:14,104017
Illinois and Indiana Push for Bitcoin Reserves in New Bills,positive,https://cryptopanic.com/news/20625322/Illinois-and-Indiana-Push-for-Bitcoin-Reserves-in-New-Bills?mtm_campaign=API-OFA,30/01/2025,9:18:52,104017
Trump’s Order Sparks Bitcoin Boom: $200K Prediction for 2025,neutral,https://cryptopanic.com/news/20625275/Trumps-Order-Sparks-Bitcoin-Boom-200K-Prediction-for-2025?mtm_campaign=API-OFA,30/01/2025,9:10:17,104017
Czech Central Bank Considers Billions in Bitcoin Reserves,neutral,https://cryptopanic.com/news/20619796/Czech-Central-Bank-Considers-Billions-in-Bitcoin-Reserves?mtm_campaign=API-OFA,29/01/2025,8:37:54,104017
"Cboe Pushes SEC for In-Kind Bitcoin, Ethereum ETF Changes",neutral,https://cryptopanic.com/news/20614626/Cboe-Pushes-SEC-for-In-Kind-Bitcoin-Ethereum-ETF-Changes?mtm_campaign=API-OFA,28/01/2025,8:33:41,104017
Russia’s Biggest Energy Provider Rosseti to Launch Crypto Mining Operations,neutral,https://cryptopanic.com/news/20608010/Russias-Biggest-Energy-Provider-Rosseti-to-Launch-Crypto-Mining-Operations?mtm_campaign=API-OFA,26/01/2025,23:30:00,104017
SEC Eases Rules for Banks to Safely Hold Bitcoin and Crypto,positive,https://cryptopanic.com/news/20598947/SEC-Eases-Rules-for-Banks-to-Safely-Hold-Bitcoin-and-Crypto?mtm_campaign=API-OFA,24/01/2025,8:49:11,104017
Coinbase CEO Urges Governments to Hold Bitcoin as Strategic Reserve,neutral,https://cryptopanic.com/news/20598910/Coinbase-CEO-Urges-Governments-to-Hold-Bitcoin-as-Strategic-Reserve?mtm_campaign=API-OFA,24/01/2025,8:42:39,104017
"Ethereum Aims to Position ETH as the Cryptocurrency for Wall Street, According to Bloomberg",neutral,https://cryptopanic.com/news/20595492/Ethereum-Aims-to-Position-ETH-as-the-Cryptocurrency-for-Wall-Street-According-to-Bloomberg?mtm_campaign=API-OFA,23/01/2025,16:26:33,104017
"Cathie Wood won’t invest in Trump coin, will stick to the ‘big three’",neutral,https://cryptopanic.com/news/20592901/Cathie-Wood-wont-invest-in-Trump-coin-will-stick-to-the-big-three?mtm_campaign=API-OFA,23/01/2025,9:01:12,104017
El Salvador buys another 12 Bitcoin for country’s reserve despite IMF deal,neutral,https://cryptopanic.com/news/20579359/El-Salvador-buys-another-12-Bitcoin-for-countrys-reserve-despite-IMF-deal?mtm_campaign=API-OFA,21/01/2025,2:15:41,104017
🇺🇸 BREAKING: Trump appoints pro-Bitcoin Mark Uyeda to replace Gary Gensler as Chair of the SEC,neutral,https://cryptopanic.com/news/20578384/BREAKING-Trump-appoints-pro-Bitcoin-Mark-Uyeda-to-replace-Gary-Gensler-as-Chair-of-the-SEC?mtm_campaign=API-OFA,20/01/2025,20:39:50,104017
Bitcoin Hits New ATH,positive,https://cryptopanic.com/news/20574740/Bitcoin-Hits-New-ATH?mtm_campaign=API-OFA,20/01/2025,9:09:17,104017
Coinbase Launches Bitcoin-Backed Loans via Morpho,neutral,https://cryptopanic.com/news/20569524/Coinbase-Launches-Bitcoin-Backed-Loans-via-Morpho?mtm_campaign=API-OFA,18/01/2025,15:41:55,104017
"$3B in Bitcoin, Ethereum Options Expire as Trump Era Begins",neutral,https://cryptopanic.com/news/20563473/3B-in-Bitcoin-Ethereum-Options-Expire-as-Trump-Era-Begins?mtm_campaign=API-OFA,17/01/2025,8:45:01,104017
XRP price prediction as world’s first spot ETF goes live,positive,https://cryptopanic.com/news/21359497/XRP-price-prediction-as-worlds-first-spot-ETF-goes-live?mtm_campaign=API-OFA,26/04/2025,15:06:53,104021
Trump attacks FED,neutral,https://cryptopanic.com/news/21208092/Trump-attacks-FED?mtm_campaign=API-OFA,21/04/2025,14:10:43,104021
Inside Tether’s New Ventures and Bitcoin Mining Push,positive,https://cryptopanic.com/news/21174808/Inside-Tethers-New-Ventures-and-Bitcoin-Mining-Push?mtm_campaign=API-OFA,19/04/2025,14:25:16,104021
Ethereum Is What Bitcoin Was Meant to Be,neutral,https://cryptopanic.com/news/21110810/Ethereum-Is-What-Bitcoin-Was-Meant-to-Be?mtm_campaign=API-OFA,16/04/2025,15:44:47,104021
China and Russia are using Bitcoin to settle energy trades,neutral,https://cryptopanic.com/news/20998629/China-and-Russia-are-using-Bitcoin-to-settle-energy-trades?mtm_campaign=API-OFA,09/04/2025,17:07:50,104021
Bukele May Visit Trump as Bitcoin Goals Align,neutral,https://cryptopanic.com/news/20897549/Bukele-May-Visit-Trump-as-Bitcoin-Goals-Align?mtm_campaign=API-OFA,31/03/2025,8:33:12,104021
US States Push Bitcoin Bills to Boost Reserves and Crypto Mining,neutral,https://cryptopanic.com/news/20880852/US-States-Push-Bitcoin-Bills-to-Boost-Reserves-and-Crypto-Mining?mtm_campaign=API-OFA,27/03/2025,7:56:39,104021
83% of institutions plan to up crypto allocations in 2025: Coinbase,neutral,https://cryptopanic.com/news/20842762/83-of-institutions-plan-to-up-crypto-allocations-in-2025-Coinbase?mtm_campaign=API-OFA,18/03/2025,19:29:31,104021
Strategy Announces New Preferred Stock Offering to Fund Bitcoin Purchases,positive,https://cryptopanic.com/news/20841104/Strategy-Announces-New-Preferred-Stock-Offering-to-Fund-Bitcoin-Purchases?mtm_campaign=API-OFA,18/03/2025,13:24:22,104021
Global Crackdown on Bitcoin ATMs Gains Momentum,neutral,https://cryptopanic.com/news/20839601/Global-Crackdown-on-Bitcoin-ATMs-Gains-Momentum?mtm_campaign=API-OFA,18/03/2025,8:16:28,104021
Kentucky Passes Bill Protecting Bitcoin Self-Custody and Mining,neutral,https://cryptopanic.com/news/20834639/Kentucky-Passes-Bill-Protecting-Bitcoin-Self-Custody-and-Mining?mtm_campaign=API-OFA,17/03/2025,9:20:24,104021
Most US Voters Oppose Trump’s National Bitcoin Reserve Plan,positive,https://cryptopanic.com/news/20834638/Most-US-Voters-Oppose-Trumps-National-Bitcoin-Reserve-Plan?mtm_campaign=API-OFA,17/03/2025,9:17:25,104021
"Tokyo-listed Metaplanet adds 162 BTC to company treasury, stock jumps 8% midday",neutral,https://cryptopanic.com/news/20813334/Tokyo-listed-Metaplanet-adds-162-BTC-to-company-treasury-stock-jumps-8-midday?mtm_campaign=API-OFA,12/03/2025,5:43:33,104021
Bitcoin and Crypto About To Be Boosted by Global Money Supply Explosion: Former Goldman Sachs Executive,neutral,https://cryptopanic.com/news/20811946/Bitcoin-and-Crypto-About-To-Be-Boosted-by-Global-Money-Supply-Explosion-Former-Goldman-Sachs-Executive?mtm_campaign=API-OFA,11/03/2025,19:55:12,104021
"BTC, ETH, XRP Lead $334.99M Crypto Liquidation, Key Trends To Watch?",neutral,https://cryptopanic.com/news/20801596/BTC-ETH-XRP-Lead-33499M-Crypto-Liquidation-Key-Trends-To-Watch?mtm_campaign=API-OFA,09/03/2025,16:36:00,104021
Trump’s Treasury Secretary Scott Bessent says Bitcoin acquisition plans are in discussion,neutral,https://cryptopanic.com/news/20795111/Trumps-Treasury-Secretary-Scott-Bessent-says-Bitcoin-acquisition-plans-are-in-discussion?mtm_campaign=API-OFA,07/03/2025,13:33:46,104021
ADA and LINK Steal the Show as BTC Eyes $90K (Market Watch),neutral,https://cryptopanic.com/news/20783012/ADA-and-LINK-Steal-the-Show-as-BTC-Eyes-90K-Market-Watch?mtm_campaign=API-OFA,05/03/2025,9:14:51,104021
"El Salvador buys Bitcoin dip, adding 5 BTC amid price plunge to $83,000",neutral,https://cryptopanic.com/news/20776951/El-Salvador-buys-Bitcoin-dip-adding-5-BTC-amid-price-plunge-to-83000?mtm_campaign=API-OFA,04/03/2025,7:23:15,104021
"President Trump Reveals U.S. Crypto Reserve Bombshell — Sending BTC, ETH, Ripple’s XRP, Solana, And Cardano Rocketing",neutral,https://cryptopanic.com/news/20770004/President-Trump-Reveals-US-Crypto-Reserve-Bombshell-Sending-BTC-ETH-Ripples-XRP-Solana-And-Cardano-Rocketing?mtm_campaign=API-OFA,02/03/2025,19:31:52,104021
"Bitcoin Will Explode Over $120,000 on Monday as ETF Demand Skyrockets Amid Trump’s BTC Reserve Announcement",neutral,https://cryptopanic.com/news/20769674/Bitcoin-Will-Explode-Over-120000-on-Monday-as-ETF-Demand-Skyrockets-Amid-Trumps-BTC-Reserve-Announcement?mtm_campaign=API-OFA,02/03/2025,17:20:45,104021
Trump says Bitcoin and Ethereum will be included in US crypto reserve,neutral,https://cryptopanic.com/news/20769569/Trump-says-Bitcoin-and-Ethereum-will-be-included-in-US-crypto-reserve?mtm_campaign=API-OFA,02/03/2025,16:46:55,104021
"Texas Bitcoin Reserve Bill Advances, Faces Senate Vote",neutral,https://cryptopanic.com/news/20760937/Texas-Bitcoin-Reserve-Bill-Advances-Faces-Senate-Vote?mtm_campaign=API-OFA,28/02/2025,8:18:47,104021
BlackRock moves $441 million in Bitcoin to Coinbase in the past hour,negative,https://cryptopanic.com/news/20756495/BlackRock-moves-441-million-in-Bitcoin-to-Coinbase-in-the-past-hour?mtm_campaign=API-OFA,27/02/2025,12:28:47,104021
Strategy Makes Largest Bitcoin Purchase of 2025 with $2B Investment,neutral,https://cryptopanic.com/news/20744007/Strategy-Makes-Largest-Bitcoin-Purchase-of-2025-with-2B-Investment?mtm_campaign=API-OFA,25/02/2025,8:04:40,104021
GOP Divisions Threaten State-Level Bitcoin Reserve Bills,neutral,https://cryptopanic.com/news/20743945/GOP-Divisions-Threaten-State-Level-Bitcoin-Reserve-Bills?mtm_campaign=API-OFA,25/02/2025,7:54:28,104021
Coinbase CEO’s Hot Take: Bitcoin Is Basically A ‘Meme Coin’,positive,https://cryptopanic.com/news/20731508/Coinbase-CEOs-Hot-Take-Bitcoin-Is-Basically-A-Meme-Coin?mtm_campaign=API-OFA,21/02/2025,21:00:16,104021
Strategy Plans $2B Stock Sale to Buy More Bitcoin,positive,https://cryptopanic.com/news/20717257/Strategy-Plans-2B-Stock-Sale-to-Buy-More-Bitcoin?mtm_campaign=API-OFA,19/02/2025,10:02:19,104021
"XRP Set To Outshine Gold? Analyst Predicts 1,000% Surge",neutral,https://cryptopanic.com/news/20709274/XRP-Set-To-Outshine-Gold-Analyst-Predicts-1000-Surge?mtm_campaign=API-OFA,17/02/2025,21:00:12,104021
Abu Dhabi’s Mubadala Invests $436M in BlackRock’s Bitcoin ETF,neutral,https://cryptopanic.com/news/20705900/Abu-Dhabis-Mubadala-Invests-436M-in-BlackRocks-Bitcoin-ETF?mtm_campaign=API-OFA,17/02/2025,7:31:40,104021
Barclays Invests $131M in BlackRock Bitcoin ETF as Institutional Adoption Grows,neutral,https://cryptopanic.com/news/20698719/Barclays-Invests-131M-in-BlackRock-Bitcoin-ETF-as-Institutional-Adoption-Grows?mtm_campaign=API-OFA,14/02/2025,18:33:51,104021
"GameStop Considers Bitcoin Investment, Stock Surges on Speculation",neutral,https://cryptopanic.com/news/20695850/GameStop-Considers-Bitcoin-Investment-Stock-Surges-on-Speculation?mtm_campaign=API-OFA,14/02/2025,8:29:19,104021
"Billions in Bitcoin and Ethereum Options Expire, Market Braces for Volatility",neutral,https://cryptopanic.com/news/20695829/Billions-in-Bitcoin-and-Ethereum-Options-Expire-Market-Braces-for-Volatility?mtm_campaign=API-OFA,14/02/2025,8:20:04,104021
Trump Swaps BTC-e Founder Vinnik for U.S. Teacher in Russia Deal,neutral,https://cryptopanic.com/news/20689983/Trump-Swaps-BTC-e-Founder-Vinnik-for-US-Teacher-in-Russia-Deal?mtm_campaign=API-OFA,13/02/2025,7:47:18,104021
JUST IN: 🇨🇭The Swiss creator of ProtonMail launches a #Bitcoin wallet that's opensource and self-custody to its 100 million customers.,neutral,https://cryptopanic.com/news/20681432/JUST-IN-The-Swiss-creator-of-ProtonMail-launches-a-Bitcoin-wallet-thats-opensource-and-self-custody-to-its-100-million-customers?mtm_campaign=API-OFA,11/02/2025,16:11:22,104021
Strategy Resumes Bitcoin Buying After Rebrand,neutral,https://cryptopanic.com/news/20679524/Strategy-Resumes-Bitcoin-Buying-After-Rebrand?mtm_campaign=API-OFA,11/02/2025,8:33:49,104021
Japan May Approve Bitcoin ETFs and Cut Crypto Taxes,neutral,https://cryptopanic.com/news/20679491/Japan-May-Approve-Bitcoin-ETFs-and-Cut-Crypto-Taxes?mtm_campaign=API-OFA,11/02/2025,8:26:52,104021
Hong Kong Approves Bitcoin and Ethereum for Investment Immigration,neutral,https://cryptopanic.com/news/20673803/Hong-Kong-Approves-Bitcoin-and-Ethereum-for-Investment-Immigration?mtm_campaign=API-OFA,10/02/2025,8:31:14,104021
University of Austin Invests in Bitcoin as Endowments Turn to Crypto,neutral,https://cryptopanic.com/news/20673773/University-of-Austin-Invests-in-Bitcoin-as-Endowments-Turn-to-Crypto?mtm_campaign=API-OFA,10/02/2025,8:26:44,104021
"MicroStrategy Becomes Strategy, Invests $20B in Bitcoin Amid Rebrand",neutral,https://cryptopanic.com/news/20657280/MicroStrategy-Becomes-Strategy-Invests-20B-in-Bitcoin-Amid-Rebrand?mtm_campaign=API-OFA,06/02/2025,8:45:20,104021
"David Sacks Pushes Bitcoin Reserve, Stablecoin Bill in Crypto Plan",neutral,https://cryptopanic.com/news/20651812/David-Sacks-Pushes-Bitcoin-Reserve-Stablecoin-Bill-in-Crypto-Plan?mtm_campaign=API-OFA,05/02/2025,8:53:20,104021
Utah Leads Race to Become First US State with Bitcoin Reserve,positive,https://cryptopanic.com/news/20646387/Utah-Leads-Race-to-Become-First-US-State-with-Bitcoin-Reserve?mtm_campaign=API-OFA,04/02/2025,8:32:57,104021
"MicroStrategy Halts Bitcoin Buying Streak, Sparks Speculation",neutral,https://cryptopanic.com/news/20646369/MicroStrategy-Halts-Bitcoin-Buying-Streak-Sparks-Speculation?mtm_campaign=API-OFA,04/02/2025,8:29:12,104021
El Salvador Buys More Bitcoin While Adjusting Policies for IMF,positive,https://cryptopanic.com/news/20640647/El-Salvador-Buys-More-Bitcoin-While-Adjusting-Policies-for-IMF?mtm_campaign=API-OFA,03/02/2025,7:05:20,104021
More Parents Choose Bitcoin Over 529 College Savings Plans,positive,https://cryptopanic.com/news/20640618/More-Parents-Choose-Bitcoin-Over-529-College-Savings-Plans?mtm_campaign=API-OFA,03/02/2025,7:02:13,104021
Satoshi Nakamoto’s First Bitcoin Website Revealed From Past: Details,neutral,https://cryptopanic.com/news/20636080/Satoshi-Nakamotos-First-Bitcoin-Website-Revealed-From-Past-Details?mtm_campaign=API-OFA,01/02/2025,14:10:00,104021
"Tether Brings USDT to Bitcoin’s Lightning Network for Faster, Cheaper Payments",neutral,https://cryptopanic.com/news/20630721/Tether-Brings-USDT-to-Bitcoins-Lightning-Network-for-Faster-Cheaper-Payments?mtm_campaign=API-OFA,31/01/2025,8:48:14,104021
Illinois and Indiana Push for Bitcoin Reserves in New Bills,positive,https://cryptopanic.com/news/20625322/Illinois-and-Indiana-Push-for-Bitcoin-Reserves-in-New-Bills?mtm_campaign=API-OFA,30/01/2025,9:18:52,104021
Trump’s Order Sparks Bitcoin Boom: $200K Prediction for 2025,neutral,https://cryptopanic.com/news/20625275/Trumps-Order-Sparks-Bitcoin-Boom-200K-Prediction-for-2025?mtm_campaign=API-OFA,30/01/2025,9:10:17,104021
Czech Central Bank Considers Billions in Bitcoin Reserves,neutral,https://cryptopanic.com/news/20619796/Czech-Central-Bank-Considers-Billions-in-Bitcoin-Reserves?mtm_campaign=API-OFA,29/01/2025,8:37:54,104021
"Cboe Pushes SEC for In-Kind Bitcoin, Ethereum ETF Changes",neutral,https://cryptopanic.com/news/20614626/Cboe-Pushes-SEC-for-In-Kind-Bitcoin-Ethereum-ETF-Changes?mtm_campaign=API-OFA,28/01/2025,8:33:41,104021
Russia’s Biggest Energy Provider Rosseti to Launch Crypto Mining Operations,neutral,https://cryptopanic.com/news/20608010/Russias-Biggest-Energy-Provider-Rosseti-to-Launch-Crypto-Mining-Operations?mtm_campaign=API-OFA,26/01/2025,23:30:00,104021
SEC Eases Rules for Banks to Safely Hold Bitcoin and Crypto,positive,https://cryptopanic.com/news/20598947/SEC-Eases-Rules-for-Banks-to-Safely-Hold-Bitcoin-and-Crypto?mtm_campaign=API-OFA,24/01/2025,8:49:11,104021
Coinbase CEO Urges Governments to Hold Bitcoin as Strategic Reserve,neutral,https://cryptopanic.com/news/20598910/Coinbase-CEO-Urges-Governments-to-Hold-Bitcoin-as-Strategic-Reserve?mtm_campaign=API-OFA,24/01/2025,8:42:39,104021
"Ethereum Aims to Position ETH as the Cryptocurrency for Wall Street, According to Bloomberg",neutral,https://cryptopanic.com/news/20595492/Ethereum-Aims-to-Position-ETH-as-the-Cryptocurrency-for-Wall-Street-According-to-Bloomberg?mtm_campaign=API-OFA,23/01/2025,16:26:33,104021
"Cathie Wood won’t invest in Trump coin, will stick to the ‘big three’",neutral,https://cryptopanic.com/news/20592901/Cathie-Wood-wont-invest-in-Trump-coin-will-stick-to-the-big-three?mtm_campaign=API-OFA,23/01/2025,9:01:12,104021
El Salvador buys another 12 Bitcoin for country’s reserve despite IMF deal,neutral,https://cryptopanic.com/news/20579359/El-Salvador-buys-another-12-Bitcoin-for-countrys-reserve-despite-IMF-deal?mtm_campaign=API-OFA,21/01/2025,2:15:41,104021
🇺🇸 BREAKING: Trump appoints pro-Bitcoin Mark Uyeda to replace Gary Gensler as Chair of the SEC,neutral,https://cryptopanic.com/news/20578384/BREAKING-Trump-appoints-pro-Bitcoin-Mark-Uyeda-to-replace-Gary-Gensler-as-Chair-of-the-SEC?mtm_campaign=API-OFA,20/01/2025,20:39:50,104021
Bitcoin Hits New ATH,positive,https://cryptopanic.com/news/20574740/Bitcoin-Hits-New-ATH?mtm_campaign=API-OFA,20/01/2025,9:09:17,104021
Coinbase Launches Bitcoin-Backed Loans via Morpho,neutral,https://cryptopanic.com/news/20569524/Coinbase-Launches-Bitcoin-Backed-Loans-via-Morpho?mtm_campaign=API-OFA,18/01/2025,15:41:55,104021
"$3B in Bitcoin, Ethereum Options Expire as Trump Era Begins",neutral,https://cryptopanic.com/news/20563473/3B-in-Bitcoin-Ethereum-Options-Expire-as-Trump-Era-Begins?mtm_campaign=API-OFA,17/01/2025,8:45:01,104021
"Ethereum Price Drops Against Bitcoin To Levels Not Seen Since 2019, But There’s Good News",positive,https://cryptopanic.com/news/21759982/Ethereum-Price-Drops-Against-Bitcoin-To-Levels-Not-Seen-Since-2019-But-Theres-Good-News?mtm_campaign=API-OFA,13/05/2025,11:19:16,103997
"XRP Defies Market Correction Trend, BTC Price Slips Below $103K (Market Watch)",neutral,https://cryptopanic.com/news/21756484/XRP-Defies-Market-Correction-Trend-BTC-Price-Slips-Below-103K-Market-Watch?mtm_campaign=API-OFA,13/05/2025,9:15:26,103997
Michael Saylor shares the ‘best way’ to grow your investment '100x',positive,https://cryptopanic.com/news/21740763/Michael-Saylor-shares-the-best-way-to-grow-your-investment-100x?mtm_campaign=API-OFA,12/05/2025,18:57:22,103997
"Spain Imposes €150,000 Fine for Cash Withdrawals Over €3,000 With 24-Hour Notice and Reason, Citing AML; Bitcoin Appeal Grows",positive,https://cryptopanic.com/news/21715327/Spain-Imposes-150000-Fine-for-Cash-Withdrawals-Over-3000-With-24-Hour-Notice-and-Reason-Citing-AML-Bitcoin-Appeal-Grows?mtm_campaign=API-OFA,11/05/2025,19:00:27,103997
"Ethereum liquidations hit $180 million in 24 hours, surpassing Bitcoin losses",neutral,https://cryptopanic.com/news/21714365/Ethereum-liquidations-hit-180-million-in-24-hours-surpassing-Bitcoin-losses?mtm_campaign=API-OFA,11/05/2025,16:30:51,103997
"Coinbase CEO: US Government to Own $600 Billion Bitcoin Reserves; Saylor Plans More Buys; Keiser, Draper Predict Price Surge",positive,https://cryptopanic.com/news/21712277/Coinbase-CEO-US-Government-to-Own-600-Billion-Bitcoin-Reserves-Saylor-Plans-More-Buys-Keiser-Draper-Predict-Price-Surge?mtm_campaign=API-OFA,11/05/2025,12:30:27,103997
Ethereum Forms Rare Golden Cross in Bitcoin Chart; Reversal Imminent?,positive,https://cryptopanic.com/news/21699898/Ethereum-Forms-Rare-Golden-Cross-in-Bitcoin-Chart-Reversal-Imminent?mtm_campaign=API-OFA,10/05/2025,11:38:00,103997
"BlackRock and Fidelity Buy Over $4.5 Billion in Bitcoin, Ethereum as Bitcoin Surpasses $100K",neutral,https://cryptopanic.com/news/21696077/BlackRock-and-Fidelity-Buy-Over-45-Billion-in-Bitcoin-Ethereum-as-Bitcoin-Surpasses-100K?mtm_campaign=API-OFA,10/05/2025,6:30:27,103997
"Goldman Sachs doubles down on BlackRock’s Bitcoin ETF, boosting holdings to $1.4B in Q1 2025",negative,https://cryptopanic.com/news/21692646/Goldman-Sachs-doubles-down-on-BlackRocks-Bitcoin-ETF-boosting-holdings-to-14B-in-Q1-2025?mtm_campaign=API-OFA,09/05/2025,23:07:01,103997
"ETH Surges 20%, Biggest Gain Since 2021 as Pectra Upgrade Helps Restore 'Confidence'",neutral,https://cryptopanic.com/news/21670736/ETH-Surges-20-Biggest-Gain-Since-2021-as-Pectra-Upgrade-Helps-Restore-Confidence?mtm_campaign=API-OFA,09/05/2025,1:51:45,103997
"Bitcoin to $110,000 Inevitable? Over $16B in Leveraged Shorts Set to Be Liquidated at $99,900",neutral,https://cryptopanic.com/news/21647479/Bitcoin-to-110000-Inevitable-Over-16B-in-Leveraged-Shorts-Set-to-Be-Liquidated-at-99900?mtm_campaign=API-OFA,08/05/2025,8:31:51,103997
Breaking: Arizona Becomes Second U.S. State to Adopt Bitcoin for State Treasury,neutral,https://cryptopanic.com/news/21639559/Breaking-Arizona-Becomes-Second-US-State-to-Adopt-Bitcoin-for-State-Treasury?mtm_campaign=API-OFA,08/05/2025,1:31:14,103997
Can Ethereum (ETH) Outperform Bitcoin (BTC) in 2025?,neutral,https://cryptopanic.com/news/21624840/Can-Ethereum-ETH-Outperform-Bitcoin-BTC-in-2025?mtm_campaign=API-OFA,07/05/2025,13:40:19,103997
