post,sentiment,url,published_date,published_time,price_eth
Ethereum Surpasses Realized Price as Binance Traders Lead Bullish Momentum,neutral,https://cryptopanic.com/news/21699937/Ethereum-Surpasses-Realized-Price-as-Binance-Traders-Lead-Bullish-Momentum?mtm_campaign=API-OFA,5/10/2025,11:52:28,2602.48
Ethereum Forms Rare Golden Cross in Bitcoin Chart; Reversal Imminent?,positive,https://cryptopanic.com/news/21699898/Ethereum-Forms-Rare-Golden-Cross-in-Bitcoin-Chart-Reversal-Imminent?mtm_campaign=API-OFA,5/10/2025,11:38:00,2602.48
"BlackRock and Fidelity Buy Over $4.5 Billion in Bitcoin, Ethereum as Bitcoin Surpasses $100K",neutral,https://cryptopanic.com/news/21696077/BlackRock-and-Fidelity-Buy-Over-45-Billion-in-Bitcoin-Ethereum-as-Bitcoin-Surpasses-100K?mtm_campaign=API-OFA,5/10/2025,6:30:27,2602.48
Solana Fires Back at Ethereum With Major Network Upgrade,neutral,https://cryptopanic.com/news/21693933/Solana-Fires-Back-at-Ethereum-With-Major-Network-Upgrade?mtm_campaign=API-OFA,5/10/2025,2:01:48,2602.48
Ethereum Surges 20% After Pectra Upgrade,neutral,https://cryptopanic.com/news/21684537/Ethereum-Surges-20-After-Pectra-Upgrade?mtm_campaign=API-OFA,5/9/2025,14:15:39,2602.48
Scaling Ethereum's DeFi App Scene with Singletons,neutral,https://cryptopanic.com/news/21683413/Scaling-Ethereums-DeFi-App-Scene-with-Singletons?mtm_campaign=API-OFA,5/9/2025,13:24:49,2602.48
"Ethereum Surges Double Digits to $2,400 Following Pectra Upgrade",neutral,https://cryptopanic.com/news/21679066/Ethereum-Surges-Double-Digits-to-2400-Following-Pectra-Upgrade?mtm_campaign=API-OFA,5/9/2025,10:25:51,2602.48
Unichain surpasses Ethereum as top chain for Uniswap v4 by transaction volume,positive,https://cryptopanic.com/news/21672997/Unichain-surpasses-Ethereum-as-top-chain-for-Uniswap-v4-by-transaction-volume?mtm_campaign=API-OFA,5/9/2025,5:51:14,2602.48
"ETH Surges 20%, Biggest Gain Since 2021 as Pectra Upgrade Helps Restore 'Confidence'",neutral,https://cryptopanic.com/news/21670736/ETH-Surges-20-Biggest-Gain-Since-2021-as-Pectra-Upgrade-Helps-Restore-Confidence?mtm_campaign=API-OFA,5/9/2025,1:51:45,2602.48
Ethereum Foundation boosts ecosystem with $32M in grants in Q1 2025,neutral,https://cryptopanic.com/news/21658940/Ethereum-Foundation-boosts-ecosystem-with-32M-in-grants-in-Q1-2025?mtm_campaign=API-OFA,5/8/2025,15:15:00,2602.48
Ethereum Rally Gains Steam – Can It Smash Through $2056 Resistance?,neutral,https://cryptopanic.com/news/21657545/Ethereum-Rally-Gains-Steam-Can-It-Smash-Through-2056-Resistance?mtm_campaign=API-OFA,5/8/2025,14:46:53,2602.48
"Ethereum price finally ‘breaking out,’ data suggests — Is $3K ETH next?",neutral,https://cryptopanic.com/news/21653981/Ethereum-price-finally-breaking-out-data-suggests-Is-3K-ETH-next?mtm_campaign=API-OFA,5/8/2025,12:18:54,2602.48
Careful when signing messages in Ethereum Pectra,neutral,https://cryptopanic.com/news/21632298/Careful-when-signing-messages-in-Ethereum-Pectra?mtm_campaign=API-OFA,5/7/2025,18:43:23,2602.48
Ethereum Price Holds Steady Following Pectra Upgrade,neutral,https://cryptopanic.com/news/21626312/Ethereum-Price-Holds-Steady-Following-Pectra-Upgrade?mtm_campaign=API-OFA,5/7/2025,14:22:19,2602.48
Can Ethereum (ETH) Outperform Bitcoin (BTC) in 2025?,neutral,https://cryptopanic.com/news/21624840/Can-Ethereum-ETH-Outperform-Bitcoin-BTC-in-2025?mtm_campaign=API-OFA,5/7/2025,13:40:19,2602.48
"Ethereum completes Pectra upgrade, enabling ‘smart account’ wallet functionality and staking flexibility",positive,https://cryptopanic.com/news/21624740/Ethereum-completes-Pectra-upgrade-enabling-smart-account-wallet-functionality-and-staking-flexibility?mtm_campaign=API-OFA,5/7/2025,13:29:38,2602.48
"Ethereum Pectra upgrade is live, bringing major changes to wallet functionality",neutral,https://cryptopanic.com/news/21621346/Ethereum-Pectra-upgrade-is-live-bringing-major-changes-to-wallet-functionality?mtm_campaign=API-OFA,5/7/2025,11:45:42,2602.48
"Ethereum developers activate Pectra upgrade with 11 changes to improve UX, validator ops and Layer 2 scaling",neutral,https://cryptopanic.com/news/21618663/Ethereum-developers-activate-Pectra-upgrade-with-11-changes-to-improve-UX-validator-ops-and-Layer-2-scaling?mtm_campaign=API-OFA,5/7/2025,10:06:38,2602.48
Solana price prediction: Can SOL rally as Pump.fun tops Ethereum in annual fees?,neutral,https://cryptopanic.com/news/21599655/Solana-price-prediction-Can-SOL-rally-as-Pumpfun-tops-Ethereum-in-annual-fees?mtm_campaign=API-OFA,5/6/2025,16:45:38,2602.48
Ethereum Validators Stay Put Ahead of Pectra Upgrade — What This Means for ETH Price,neutral,https://cryptopanic.com/news/21591371/Ethereum-Validators-Stay-Put-Ahead-of-Pectra-Upgrade-What-This-Means-for-ETH-Price?mtm_campaign=API-OFA,5/6/2025,10:30:00,2602.48
Ethereum ETFs Hit Record-Low AUM Amid $1.1B Outflows,neutral,https://cryptopanic.com/news/21565407/Ethereum-ETFs-Hit-Record-Low-AUM-Amid-11B-Outflows?mtm_campaign=API-OFA,5/5/2025,16:00:00,2602.48
Ethereum (ETH) Price Prediction for May 5,neutral,https://cryptopanic.com/news/21571096/Ethereum-ETH-Price-Prediction-for-May-5?mtm_campaign=API-OFA,5/5/2025,15:42:00,2602.48
Ethereum ‘Pectra Upgrade’ Set For May 7,neutral,https://cryptopanic.com/news/21569810/Ethereum-Pectra-Upgrade-Set-For-May-7?mtm_campaign=API-OFA,5/5/2025,14:44:41,2602.48
"Ethereum ICO Participant Dumps $29,350,000 Worth of ETH After Waking Up From Dormancy: Lookonchain",positive,https://cryptopanic.com/news/21569718/Ethereum-ICO-Participant-Dumps-29350000-Worth-of-ETH-After-Waking-Up-From-Dormancy-Lookonchain?mtm_campaign=API-OFA,5/5/2025,14:30:24,2602.48
"ETH Holders Accumulate 22.5% More as Addresses Lower Cost Basis, Signaling Bullish Conviction – CryptoQuant",positive,https://cryptopanic.com/news/21566201/ETH-Holders-Accumulate-225-More-as-Addresses-Lower-Cost-Basis-Signaling-Bullish-Conviction-CryptoQuant?mtm_campaign=API-OFA,5/5/2025,12:10:41,2602.48
Ethereum 2.0 or Ethereum Lite? Buterin Calls for Stripped-Down Redesign,neutral,https://cryptopanic.com/news/21548993/Ethereum-20-or-Ethereum-Lite-Buterin-Calls-for-Stripped-Down-Redesign?mtm_campaign=API-OFA,5/4/2025,13:16:00,2602.48
Apple Permits Crypto App Payments via External Sites After Court Order,neutral,https://cryptopanic.com/news/21547742/Apple-Permits-Crypto-App-Payments-via-External-Sites-After-Court-Order?mtm_campaign=API-OFA,5/4/2025,11:23:22,2602.48
"Ethereum Price Prediction: Will ETH Break $2,200?",neutral,https://cryptopanic.com/news/21539366/Ethereum-Price-Prediction-Will-ETH-Break-2200?mtm_campaign=API-OFA,5/3/2025,19:00:00,2602.48
"Solana on Its Way to Surpassing Ethereum, Top VC Says",positive,https://cryptopanic.com/news/21535571/Solana-on-Its-Way-to-Surpassing-Ethereum-Top-VC-Says?mtm_campaign=API-OFA,5/3/2025,12:55:00,2602.48
Will Ethereum Become the New Bitcoin? Vitalik Buterin Has a Plan For It,positive,https://cryptopanic.com/news/21533890/Will-Ethereum-Become-the-New-Bitcoin-Vitalik-Buterin-Has-a-Plan-For-It?mtm_campaign=API-OFA,5/3/2025,10:54:45,2602.48
"Ether more ‘like a memecoin,’ says trading firm as ETH drops 45% YTD",positive,https://cryptopanic.com/news/21516615/Ether-more-like-a-memecoin-says-trading-firm-as-ETH-drops-45-YTD?mtm_campaign=API-OFA,5/2/2025,14:30:23,2602.48
"Two Prime Ditches Ethereum for Bitcoin, Citing ‘Meme Coin’ Behavior",neutral,https://cryptopanic.com/news/21511163/Two-Prime-Ditches-Ethereum-for-Bitcoin-Citing-Meme-Coin-Behavior?mtm_campaign=API-OFA,5/2/2025,11:47:39,2602.48
Ethereum’s Pectra upgrade revolutionises wallets with EIP-7702 smart contract integration,positive,https://cryptopanic.com/news/21823572/Ethereums-Pectra-upgrade-revolutionises-wallets-with-EIP-7702-smart-contract-integration?mtm_campaign=API-OFA,5/15/2025,11:33:14,2603.84
Ethereum Crash: Top Reason Why ETH Price is Down Today,positive,https://cryptopanic.com/news/21821074/Ethereum-Crash-Top-Reason-Why-ETH-Price-is-Down-Today?mtm_campaign=API-OFA,5/15/2025,10:11:40,2603.84
Nasdaq-listed BTCS Inc. to boost ETH holdings with $57.8M raise,neutral,https://cryptopanic.com/news/21818909/Nasdaq-listed-BTCS-Inc-to-boost-ETH-holdings-with-578M-raise?mtm_campaign=API-OFA,5/15/2025,9:01:03,2603.84
Ethereum's Pectra: Big Guide,neutral,https://cryptopanic.com/news/21816748/Ethereums-Pectra-Big-Guide?mtm_campaign=API-OFA,5/15/2025,7:33:27,2603.84
"Smart wallet adoption surges with over 11,000 EIP-7702 authorizations on Ethereum within a week of Pectra upgrade",positive,https://cryptopanic.com/news/21816605/Smart-wallet-adoption-surges-with-over-11000-EIP-7702-authorizations-on-Ethereum-within-a-week-of-Pectra-upgrade?mtm_campaign=API-OFA,5/15/2025,7:21:57,2603.84
Why Ethereum Has Soared Over the Past 7 Days: Bernstein,negative,https://cryptopanic.com/news/21803644/Why-Ethereum-Has-Soared-Over-the-Past-7-Days-Bernstein?mtm_campaign=API-OFA,5/14/2025,19:18:14,2603.84
Ethereum Foundation Launches “Trillion Dollar Security” Initiative,neutral,https://cryptopanic.com/news/21799966/Ethereum-Foundation-Launches-Trillion-Dollar-Security-Initiative?mtm_campaign=API-OFA,5/14/2025,16:11:10,2603.84
Ethereum (ETH) Price Prediction for May 14,neutral,https://cryptopanic.com/news/21798572/Ethereum-ETH-Price-Prediction-for-May-14?mtm_campaign=API-OFA,5/14/2025,15:22:00,2603.84
"XRP Becomes Third Largest Crypto After 21% Surge, Can it Overtake ETH?",neutral,https://cryptopanic.com/news/21795587/XRP-Becomes-Third-Largest-Crypto-After-21-Surge-Can-it-Overtake-ETH?mtm_campaign=API-OFA,5/14/2025,13:44:02,2603.84
"Ethereum Hits $2,700 for First Time Since February, Up 70% in 30 Days",positive,https://cryptopanic.com/news/21792429/Ethereum-Hits-2700-for-First-Time-Since-February-Up-70-in-30-Days?mtm_campaign=API-OFA,5/14/2025,12:00:21,2603.84
Best Crypto On ETH Chain – Ethereum Alt Season Is Set to Explode,positive,https://cryptopanic.com/news/21791769/Best-Crypto-On-ETH-Chain-Ethereum-Alt-Season-Is-Set-to-Explode?mtm_campaign=API-OFA,5/14/2025,11:16:03,2603.84
Ethereum’s 49% Rally in 6 Days Catches Doubters Off Guard: Santiment,neutral,https://cryptopanic.com/news/21791034/Ethereums-49-Rally-in-6-Days-Catches-Doubters-Off-Guard-Santiment?mtm_campaign=API-OFA,5/14/2025,11:07:17,2603.84
Bernstein outlines three factors that drove Ethereum’s recent price surge,neutral,https://cryptopanic.com/news/21788611/Bernstein-outlines-three-factors-that-drove-Ethereums-recent-price-surge?mtm_campaign=API-OFA,5/14/2025,9:55:17,2603.84
"Ethereum Market Cap Hits $306.68B, Surpasses Alibaba as Abraxas Capital Buys $500M ETH Amid Price Rally",neutral,https://cryptopanic.com/news/21777104/Ethereum-Market-Cap-Hits-30668B-Surpasses-Alibaba-as-Abraxas-Capital-Buys-500M-ETH-Amid-Price-Rally?mtm_campaign=API-OFA,5/14/2025,0:05:21,2603.84
"Solana’s speed, fees, and partnerships position it as the backbone of onchain payments",neutral,https://cryptopanic.com/news/21776717/Solanas-speed-fees-and-partnerships-position-it-as-the-backbone-of-onchain-payments?mtm_campaign=API-OFA,5/13/2025,23:42:31,2603.84
"Ethereum Eyes $3,000, But ETH Price Shows Key Resistance Ahead",neutral,https://cryptopanic.com/news/21774725/Ethereum-Eyes-3000-But-ETH-Price-Shows-Key-Resistance-Ahead?mtm_campaign=API-OFA,5/13/2025,20:30:00,2603.84
Solana network and DeFi activity suggest SOL price rally will continue,neutral,https://cryptopanic.com/news/21773459/Solana-network-and-DeFi-activity-suggest-SOL-price-rally-will-continue?mtm_campaign=API-OFA,5/13/2025,20:30:00,2603.84
21Shares says Solana on pace to become linchpin of digital finance,neutral,https://cryptopanic.com/news/21771153/21Shares-says-Solana-on-pace-to-become-linchpin-of-digital-finance?mtm_campaign=API-OFA,5/13/2025,18:37:19,2603.84
"Ethereum smashes through $2,600 barrier",neutral,https://cryptopanic.com/news/21769876/Ethereum-smashes-through-2600-barrier?mtm_campaign=API-OFA,5/13/2025,17:17:23,2603.84
Ethereum (ETH) Price Rally Builds Momentum: Bullish Pattern Signals Breakout,neutral,https://cryptopanic.com/news/21760247/Ethereum-ETH-Price-Rally-Builds-Momentum-Bullish-Pattern-Signals-Breakout?mtm_campaign=API-OFA,5/13/2025,11:58:53,2603.84
"Ethereum Price Drops Against Bitcoin To Levels Not Seen Since 2019, But There’s Good News",positive,https://cryptopanic.com/news/21759982/Ethereum-Price-Drops-Against-Bitcoin-To-Levels-Not-Seen-Since-2019-But-Theres-Good-News?mtm_campaign=API-OFA,5/13/2025,11:19:16,2603.84
Is Ethereum Dead And Gone?,negative,https://cryptopanic.com/news/21755130/Is-Ethereum-Dead-And-Gone?mtm_campaign=API-OFA,5/13/2025,8:20:57,2603.84
Ethereum +40% in a Week: Staking Profitable Again,neutral,https://cryptopanic.com/news/21737947/Ethereum-40-in-a-Week-Staking-Profitable-Again?mtm_campaign=API-OFA,5/12/2025,16:32:55,2603.84
"Ethereum Price Completes Bullish Structure Break – $3,000 Comes Next",neutral,https://cryptopanic.com/news/21736694/Ethereum-Price-Completes-Bullish-Structure-Break-3000-Comes-Next?mtm_campaign=API-OFA,5/12/2025,16:00:23,2603.84
Ethereum surpasses Coca-Cola and Alibaba in market cap after Pectra upgrade surge,neutral,https://cryptopanic.com/news/21730444/Ethereum-surpasses-Coca-Cola-and-Alibaba-in-market-cap-after-Pectra-upgrade-surge?mtm_campaign=API-OFA,5/12/2025,11:43:06,2603.84
Ethereum Staking Giant Lido Loses Just 1.4 ETH in Hacking Attempt,negative,https://cryptopanic.com/news/21722636/Ethereum-Staking-Giant-Lido-Loses-Just-14-ETH-in-Hacking-Attempt?mtm_campaign=API-OFA,5/12/2025,5:53:22,2603.84
New XRP Rally Incoming? Analyst Believes This Cycle Is Unique,positive,https://cryptopanic.com/news/21716352/New-XRP-Rally-Incoming-Analyst-Believes-This-Cycle-Is-Unique?mtm_campaign=API-OFA,5/11/2025,21:00:51,2603.84
Ethereum chart pattern supports &#039;moon shot&#039; rally to new price highs if confirmed — Trader,positive,https://cryptopanic.com/news/21715775/Ethereum-chart-pattern-supports-039moon-shot039-rally-to-new-price-highs-if-confirmed-Trader?mtm_campaign=API-OFA,5/11/2025,19:25:57,2603.84
"Ethereum liquidations hit $180 million in 24 hours, surpassing Bitcoin losses",neutral,https://cryptopanic.com/news/21714365/Ethereum-liquidations-hit-180-million-in-24-hours-surpassing-Bitcoin-losses?mtm_campaign=API-OFA,5/11/2025,16:30:51,2603.84
"Could Ethereum Hit $5,000–$10,000 This Cycle?",neutral,https://cryptopanic.com/news/21714234/Could-Ethereum-Hit-500010000-This-Cycle?mtm_campaign=API-OFA,5/11/2025,16:06:05,2603.84
"Ethereum to $10K &#039;can&#039;t be ruled out&#039; as ETH price makes sharp gains vs. SOL, XRP",negative,https://cryptopanic.com/news/21714233/Ethereum-to-10K-039can039t-be-ruled-out039-as-ETH-price-makes-sharp-gains-vs-SOL-XRP?mtm_campaign=API-OFA,5/11/2025,16:02:26,2603.84
Pectra lets hackers drain wallets with just an offchain signature,neutral,https://cryptopanic.com/news/21712968/Pectra-lets-hackers-drain-wallets-with-just-an-offchain-signature?mtm_campaign=API-OFA,5/11/2025,13:10:42,2603.84
"3 Reasons Why Ethereum (ETH) Moving to $3,000",neutral,https://cryptopanic.com/news/21710578/3-Reasons-Why-Ethereum-ETH-Moving-to-3000?mtm_campaign=API-OFA,5/11/2025,10:04:00,2603.84
"Here Are 5 Reasons Ethereum May Reach $12,000 In 2025 – Analyst",neutral,https://cryptopanic.com/news/21703928/Here-Are-5-Reasons-Ethereum-May-Reach-12000-In-2025-Analyst?mtm_campaign=API-OFA,5/10/2025,21:00:15,2603.84
Base Hits Stage 1 in ETH Rollup with Fault Proofs,negative,https://cryptopanic.com/news/21701925/Base-Hits-Stage-1-in-ETH-Rollup-with-Fault-Proofs?mtm_campaign=API-OFA,5/10/2025,19:10:20,2603.84
Ethereum surge fuels altcoin season hype as crypto market heats up,neutral,https://cryptopanic.com/news/21701893/Ethereum-surge-fuels-altcoin-season-hype-as-crypto-market-heats-up?mtm_campaign=API-OFA,5/10/2025,15:06:33,2603.84
ETH Resurrection,neutral,https://cryptopanic.com/news/21701162/ETH-Resurrection?mtm_campaign=API-OFA,5/10/2025,13:32:37,2603.84
Ethereum Surpasses Realized Price as Binance Traders Lead Bullish Momentum,neutral,https://cryptopanic.com/news/21699937/Ethereum-Surpasses-Realized-Price-as-Binance-Traders-Lead-Bullish-Momentum?mtm_campaign=API-OFA,5/10/2025,11:52:28,2603.84
Ethereum Forms Rare Golden Cross in Bitcoin Chart; Reversal Imminent?,positive,https://cryptopanic.com/news/21699898/Ethereum-Forms-Rare-Golden-Cross-in-Bitcoin-Chart-Reversal-Imminent?mtm_campaign=API-OFA,5/10/2025,11:38:00,2603.84
"BlackRock and Fidelity Buy Over $4.5 Billion in Bitcoin, Ethereum as Bitcoin Surpasses $100K",neutral,https://cryptopanic.com/news/21696077/BlackRock-and-Fidelity-Buy-Over-45-Billion-in-Bitcoin-Ethereum-as-Bitcoin-Surpasses-100K?mtm_campaign=API-OFA,5/10/2025,6:30:27,2603.84
Solana Fires Back at Ethereum With Major Network Upgrade,neutral,https://cryptopanic.com/news/21693933/Solana-Fires-Back-at-Ethereum-With-Major-Network-Upgrade?mtm_campaign=API-OFA,5/10/2025,2:01:48,2603.84
"Ethereum&#039;s new staking limit is not a risk to decentralization, says Consensys researcher",positive,https://cryptopanic.com/news/21690707/Ethereum039s-new-staking-limit-is-not-a-risk-to-decentralization-says-Consensys-researcher?mtm_campaign=API-OFA,5/9/2025,20:17:15,2603.84
Square Enix Is Bringing Its NFT Game to Sony’s Ethereum Network,negative,https://cryptopanic.com/news/21688218/Square-Enix-Is-Bringing-Its-NFT-Game-to-Sonys-Ethereum-Network?mtm_campaign=API-OFA,5/9/2025,17:46:02,2603.84
Ethereum Surges 20% After Pectra Upgrade,neutral,https://cryptopanic.com/news/21684537/Ethereum-Surges-20-After-Pectra-Upgrade?mtm_campaign=API-OFA,5/9/2025,14:15:39,2603.84
Scaling Ethereum's DeFi App Scene with Singletons,neutral,https://cryptopanic.com/news/21683413/Scaling-Ethereums-DeFi-App-Scene-with-Singletons?mtm_campaign=API-OFA,5/9/2025,13:24:49,2603.84
"Ethereum Surges Double Digits to $2,400 Following Pectra Upgrade",neutral,https://cryptopanic.com/news/21679066/Ethereum-Surges-Double-Digits-to-2400-Following-Pectra-Upgrade?mtm_campaign=API-OFA,5/9/2025,10:25:51,2603.84
Ethereum Foundation Invests $32.65M in Ecosystem Growth,neutral,https://cryptopanic.com/news/21677104/Ethereum-Foundation-Invests-3265M-in-Ecosystem-Growth?mtm_campaign=API-OFA,5/9/2025,9:05:31,2603.84
Unichain surpasses Ethereum as top chain for Uniswap v4 by transaction volume,positive,https://cryptopanic.com/news/21672997/Unichain-surpasses-Ethereum-as-top-chain-for-Uniswap-v4-by-transaction-volume?mtm_campaign=API-OFA,5/9/2025,5:51:14,2603.84
"ETH Surges 20%, Biggest Gain Since 2021 as Pectra Upgrade Helps Restore 'Confidence'",neutral,https://cryptopanic.com/news/21670736/ETH-Surges-20-Biggest-Gain-Since-2021-as-Pectra-Upgrade-Helps-Restore-Confidence?mtm_campaign=API-OFA,5/9/2025,1:51:45,2603.84
Ethereum (ETH) Is Waking Up: How High Can it Go? (Analysts Weigh in),positive,https://cryptopanic.com/news/21664790/Ethereum-ETH-Is-Waking-Up-How-High-Can-it-Go-Analysts-Weigh-in?mtm_campaign=API-OFA,5/8/2025,20:03:01,2603.84
Ethereum and Dogecoin Lead Altcoin Rally as Bitcoin Retakes $100K,neutral,https://cryptopanic.com/news/21659202/Ethereum-and-Dogecoin-Lead-Altcoin-Rally-as-Bitcoin-Retakes-100K?mtm_campaign=API-OFA,5/8/2025,15:44:21,2603.84
Ethereum Foundation boosts ecosystem with $32M in grants in Q1 2025,neutral,https://cryptopanic.com/news/21658940/Ethereum-Foundation-boosts-ecosystem-with-32M-in-grants-in-Q1-2025?mtm_campaign=API-OFA,5/8/2025,15:15:00,2603.84
Ethereum Rally Gains Steam – Can It Smash Through $2056 Resistance?,neutral,https://cryptopanic.com/news/21657545/Ethereum-Rally-Gains-Steam-Can-It-Smash-Through-2056-Resistance?mtm_campaign=API-OFA,5/8/2025,14:46:53,2603.84
"Ethereum price finally ‘breaking out,’ data suggests — Is $3K ETH next?",neutral,https://cryptopanic.com/news/21653981/Ethereum-price-finally-breaking-out-data-suggests-Is-3K-ETH-next?mtm_campaign=API-OFA,5/8/2025,12:18:54,2603.84
Pectra features already in use: Ethereum EIP-7702 wallets roll out,neutral,https://cryptopanic.com/news/21650580/Pectra-features-already-in-use-Ethereum-EIP-7702-wallets-roll-out?mtm_campaign=API-OFA,5/8/2025,10:35:49,2603.84
Cardano and Ethereum poised for major breakouts as altcoins surge amid Bitcoin’s $100K approach,neutral,https://cryptopanic.com/news/21648945/Cardano-and-Ethereum-poised-for-major-breakouts-as-altcoins-surge-amid-Bitcoins-100K-approach?mtm_campaign=API-OFA,5/8/2025,9:28:11,2603.84
"Can Ethereum’s Pectra Upgrade Push ETH Price to $2,000? Experts Weigh In",neutral,https://cryptopanic.com/news/21649960/Can-Ethereums-Pectra-Upgrade-Push-ETH-Price-to-2000-Experts-Weigh-In?mtm_campaign=API-OFA,5/8/2025,9:25:54,2603.84
Ethereum activates Pectra upgrade: all the information you need,neutral,https://cryptopanic.com/news/21646068/Ethereum-activates-Pectra-upgrade-all-the-information-you-need?mtm_campaign=API-OFA,5/8/2025,7:48:15,2603.84
Careful when signing messages in Ethereum Pectra,neutral,https://cryptopanic.com/news/21632298/Careful-when-signing-messages-in-Ethereum-Pectra?mtm_campaign=API-OFA,5/7/2025,18:43:23,2603.84
Ethereum Price Holds Steady Following Pectra Upgrade,neutral,https://cryptopanic.com/news/21626312/Ethereum-Price-Holds-Steady-Following-Pectra-Upgrade?mtm_campaign=API-OFA,5/7/2025,14:22:19,2603.84
Ethereum Crash: Top Reason Why ETH Price is Down Today,positive,https://cryptopanic.com/news/21821074/Ethereum-Crash-Top-Reason-Why-ETH-Price-is-Down-Today?mtm_campaign=API-OFA,5/15/2025,10:11:40,2603.84
"Smart wallet adoption surges with over 11,000 EIP-7702 authorizations on Ethereum within a week of Pectra upgrade",positive,https://cryptopanic.com/news/21816605/Smart-wallet-adoption-surges-with-over-11000-EIP-7702-authorizations-on-Ethereum-within-a-week-of-Pectra-upgrade?mtm_campaign=API-OFA,5/15/2025,7:21:57,2603.84
Ethereum Foundation Launches “Trillion Dollar Security” Initiative,neutral,https://cryptopanic.com/news/21799966/Ethereum-Foundation-Launches-Trillion-Dollar-Security-Initiative?mtm_campaign=API-OFA,5/14/2025,16:11:10,2603.84
"XRP Becomes Third Largest Crypto After 21% Surge, Can it Overtake ETH?",neutral,https://cryptopanic.com/news/21795587/XRP-Becomes-Third-Largest-Crypto-After-21-Surge-Can-it-Overtake-ETH?mtm_campaign=API-OFA,5/14/2025,13:44:02,2603.84
Best Crypto On ETH Chain – Ethereum Alt Season Is Set to Explode,positive,https://cryptopanic.com/news/21791769/Best-Crypto-On-ETH-Chain-Ethereum-Alt-Season-Is-Set-to-Explode?mtm_campaign=API-OFA,5/14/2025,11:16:03,2603.84
Ethereum’s 49% Rally in 6 Days Catches Doubters Off Guard: Santiment,neutral,https://cryptopanic.com/news/21791034/Ethereums-49-Rally-in-6-Days-Catches-Doubters-Off-Guard-Santiment?mtm_campaign=API-OFA,5/14/2025,11:07:17,2603.84
Bernstein outlines three factors that drove Ethereum’s recent price surge,neutral,https://cryptopanic.com/news/21788611/Bernstein-outlines-three-factors-that-drove-Ethereums-recent-price-surge?mtm_campaign=API-OFA,5/14/2025,9:55:17,2603.84
Ethereum (ETH) Price Rally Builds Momentum: Bullish Pattern Signals Breakout,neutral,https://cryptopanic.com/news/21760247/Ethereum-ETH-Price-Rally-Builds-Momentum-Bullish-Pattern-Signals-Breakout?mtm_campaign=API-OFA,5/13/2025,11:58:53,2603.84
"Ethereum Price Drops Against Bitcoin To Levels Not Seen Since 2019, But There’s Good News",positive,https://cryptopanic.com/news/21759982/Ethereum-Price-Drops-Against-Bitcoin-To-Levels-Not-Seen-Since-2019-But-Theres-Good-News?mtm_campaign=API-OFA,5/13/2025,11:19:16,2603.84
Is Ethereum Dead And Gone?,negative,https://cryptopanic.com/news/21755130/Is-Ethereum-Dead-And-Gone?mtm_campaign=API-OFA,5/13/2025,8:20:57,2603.84
Ethereum Staking Giant Lido Loses Just 1.4 ETH in Hacking Attempt,negative,https://cryptopanic.com/news/21722636/Ethereum-Staking-Giant-Lido-Loses-Just-14-ETH-in-Hacking-Attempt?mtm_campaign=API-OFA,5/12/2025,5:53:22,2603.84
Pectra lets hackers drain wallets with just an offchain signature,neutral,https://cryptopanic.com/news/21712968/Pectra-lets-hackers-drain-wallets-with-just-an-offchain-signature?mtm_campaign=API-OFA,5/11/2025,13:10:42,2603.84
ETH Resurrection,neutral,https://cryptopanic.com/news/21701162/ETH-Resurrection?mtm_campaign=API-OFA,5/10/2025,13:32:37,2603.84
Ethereum Forms Rare Golden Cross in Bitcoin Chart; Reversal Imminent?,positive,https://cryptopanic.com/news/21699898/Ethereum-Forms-Rare-Golden-Cross-in-Bitcoin-Chart-Reversal-Imminent?mtm_campaign=API-OFA,5/10/2025,11:38:00,2603.84
"BlackRock and Fidelity Buy Over $4.5 Billion in Bitcoin, Ethereum as Bitcoin Surpasses $100K",neutral,https://cryptopanic.com/news/21696077/BlackRock-and-Fidelity-Buy-Over-45-Billion-in-Bitcoin-Ethereum-as-Bitcoin-Surpasses-100K?mtm_campaign=API-OFA,5/10/2025,6:30:27,2603.84
Careful when signing messages in Ethereum Pectra,neutral,https://cryptopanic.com/news/21632298/Careful-when-signing-messages-in-Ethereum-Pectra?mtm_campaign=API-OFA,5/7/2025,18:43:23,2603.84
Ethereum Validators Stay Put Ahead of Pectra Upgrade — What This Means for ETH Price,neutral,https://cryptopanic.com/news/21591371/Ethereum-Validators-Stay-Put-Ahead-of-Pectra-Upgrade-What-This-Means-for-ETH-Price?mtm_campaign=API-OFA,5/6/2025,10:30:00,2603.84
Ethereum ETFs Hit Record-Low AUM Amid $1.1B Outflows,neutral,https://cryptopanic.com/news/21565407/Ethereum-ETFs-Hit-Record-Low-AUM-Amid-11B-Outflows?mtm_campaign=API-OFA,5/5/2025,16:00:00,2603.84
Ethereum (ETH) Price Prediction for May 5,neutral,https://cryptopanic.com/news/21571096/Ethereum-ETH-Price-Prediction-for-May-5?mtm_campaign=API-OFA,5/5/2025,15:42:00,2603.84
Ethereum ‘Pectra Upgrade’ Set For May 7,neutral,https://cryptopanic.com/news/21569810/Ethereum-Pectra-Upgrade-Set-For-May-7?mtm_campaign=API-OFA,5/5/2025,14:44:41,2603.84
